6/8/2009,6907.32,6907.32,6628.02,6628.02
6/9/2009,6636.84,6640.44,6394.34,6414.39
6/10/2009,6478.46,6512.22,6389.94,6462.27
6/11/2009,6458.62,6567.37,6353.78,6567.37
6/12/2009,6552.58,6586.20,6443.86,6448.23
6/15/2009,6362.22,6383.98,6188.70,6225.56
6/16/2009,6220.54,6257.13,6143.24,6220.81
6/17/2009,6239.51,6306.46,6191.58,6195.91
6/18/2009,6246.85,6279.36,6100.08,6144.53
6/19/2009,6187.97,6231.88,6151.51,6231.15
6/22/2009,6256.38,6348.74,6193.09,6341.21
6/23/2009,6206.31,6262.29,6197.47,6197.47
6/24/2009,6230.76,6511.97,6191.63,6380.08
6/25/2009,6427.88,6497.38,6404.38,6457.61
6/26/2009,6515.64,6527.86,6460.91,6463.56
6/29/2009,6512.42,6522.13,6391.15,6391.15
6/30/2009,6485.33,6503.98,6381.42,6432.16
7/1/2009,6445.85,6593.78,6433.69,6578.97
7/2/2009,6613.72,6686.70,6600.91,6667.53
7/3/2009,6632.98,6685.28,6607.62,6665.40
7/6/2009,6691.02,6693.44,6615.90,6649.91
7/7/2009,6675.81,6745.31,6656.89,6715.22
7/8/2009,6667.98,6692.76,6629.83,6668.14
7/9/2009,6696.72,6803.83,6696.72,6748.18
7/10/2009,6807.46,6807.46,6739.05,6769.86
7/13/2009,6795.23,6797.72,6525.90,6530.82
7/14/2009,6584.90,6657.17,6568.91,6639.41
7/15/2009,6672.28,6774.28,6651.86,6738.60
7/16/2009,6863.86,6878.68,6770.51,6780.30
7/17/2009,6851.96,6870.58,6791.75,6850.99
7/20/2009,6921.64,6961.45,6861.02,6938.86
7/21/2009,6995.50,7002.32,6904.88,6953.34
7/22/2009,6979.41,7030.13,6955.37,6985.32
7/23/2009,6987.79,7023.67,6926.27,6980.88
7/24/2009,7046.46,7046.46,6950.92,6973.28
7/27/2009,7008.18,7059.46,6954.30,7028.43
7/28/2009,7038.73,7142.63,7038.73,7142.63
7/29/2009,7185.52,7185.52,7070.72,7083.63
7/30/2009,7063.47,7068.43,6944.50,7027.11
7/31/2009,7111.15,7132.11,7044.70,7077.71
8/3/2009,7036.47,7084.59,6986.29,7056.71
8/4/2009,7129.43,7138.94,6921.04,6955.87
8/5/2009,6979.73,7013.60,6827.16,6848.24
8/6/2009,6886.70,6888.09,6775.87,6868.65
8/10/2009,6858.87,6909.16,6836.96,6882.87
8/11/2009,6904.45,6921.85,6812.06,6909.02
8/12/2009,6878.34,6933.51,6864.91,6898.90
8/13/2009,6949.50,7037.47,6931.55,7034.96
8/14/2009,7091.82,7132.33,7062.49,7069.51
8/17/2009,7034.27,7051.78,6931.80,6931.80
8/18/2009,6843.27,6904.64,6746.30,6789.77
8/19/2009,6843.69,6854.59,6786.79,6788.58
8/20/2009,6784.91,6784.91,6647.32,6733.23
8/21/2009,6785.70,6824.65,6629.10,6654.80
8/24/2009,6766.76,6859.79,6762.68,6838.25
8/25/2009,6840.27,6865.92,6800.35,6809.41
8/26/2009,6816.42,6827.89,6663.84,6719.21
8/27/2009,6678.24,6753.73,6658.73,6690.75
8/28/2009,6727.42,6824.65,6711.16,6809.86
8/31/2009,6844.91,6848.96,6760.05,6825.95
9/1/2009,6834.63,7019.75,6807.62,7019.75
9/2/2009,6966.18,7057.01,6961.01,7039.77
9/3/2009,7060.66,7131.31,7011.36,7104.65
9/4/2009,7167.24,7178.54,7121.21,7153.13
9/7/2009,7192.16,7240.34,7169.40,7224.59
9/8/2009,7263.23,7350.88,7202.69,7313.99
9/9/2009,7344.26,7363.11,7250.72,7250.72
9/10/2009,7507.49,7507.49,7286.82,7332.08
9/11/2009,7300.01,7355.96,7295.85,7337.14
9/14/2009,7337.04,7350.92,7218.18,7256.95
9/15/2009,7269.90,7362.16,7252.33,7346.26
9/16/2009,7414.96,7457.40,7391.84,7440.24
9/17/2009,7502.69,7513.73,7451.30,7477.30
9/18/2009,7463.39,7526.55,7434.83,7526.55
9/21/2009,7523.00,7558.88,7439.03,7502.46
9/22/2009,7522.83,7526.23,7463.41,7469.03
9/23/2009,7493.98,7534.66,7352.23,7376.76
9/24/2009,7372.11,7386.99,7280.04,7324.22
9/25/2009,7298.37,7361.93,7284.33,7345.22
9/28/2009,7332.49,7354.80,7257.63,7284.61
9/29/2009,7385.84,7436.29,7378.97,7429.98
9/30/2009,7456.57,7534.55,7443.88,7509.17
10/1/2009,7581.38,7599.62,7492.62,7545.29
10/2/2009,7415.16,7483.43,7391.63,7411.88
10/5/2009,7424.24,7437.98,7381.02,7437.98
10/6/2009,7479.51,7566.88,7447.54,7536.05
10/7/2009,7617.79,7619.03,7562.90,7608.66
10/8/2009,7615.61,7635.66,7500.32,7503.31
10/9/2009,7572.79,7597.79,7506.77,7571.96
10/12/2009,7620.17,7620.17,7537.20,7599.88
10/13/2009,7484.46,7607.41,7471.53,7596.60
10/14/2009,7649.07,7700.42,7618.79,7695.75
10/15/2009,7778.35,7780.66,7692.58,7710.40
10/16/2009,7712.03,7738.04,7691.39,7715.10
10/19/2009,7712.33,7758.13,7691.21,7751.32
10/20/2009,7808.03,7811.92,7753.52,7753.52
10/21/2009,7751.75,7774.40,7675.61,7701.50
10/22/2009,7692.75,7710.82,7577.89,7607.93
10/23/2009,7651.64,7671.91,7614.75,7649.28
10/26/2009,7701.19,7751.68,7658.22,7668.40
10/27/2009,7635.09,7657.34,7586.53,7657.34
10/28/2009,7637.44,7675.15,7533.95,7533.95
10/29/2009,7417.13,7426.47,7233.63,7355.69
10/30/2009,7428.72,7433.21,7340.08,7340.08
11/2/2009,7238.30,7336.65,7218.89,7335.18
11/3/2009,7339.36,7368.28,7314.97,7322.93
11/4/2009,7375.82,7467.04,7365.26,7467.04
11/5/2009,7471.61,7481.58,7412.74,7417.46
11/6/2009,7516.40,7521.01,7450.68,7463.05
11/9/2009,7562.59,7562.59,7512.50,7536.70
11/10/2009,7613.34,7614.54,7576.28,7593.49
11/11/2009,7603.68,7670.76,7555.83,7668.06
11/12/2009,7682.75,7709.89,7658.60,7670.93
11/13/2009,7651.13,7695.11,7639.57,7665.63
11/16/2009,7701.97,7792.68,7699.32,7792.68
11/17/2009,7875.48,7875.48,7733.21,7733.21
11/18/2009,7766.68,7803.36,7737.59,7766.69
11/19/2009,7767.98,7797.41,7751.06,7759.98
11/20/2009,7741.72,7741.72,7649.19,7682.97
11/23/2009,7694.90,7714.70,7671.54,7687.15
11/24/2009,7723.13,7735.91,7696.10,7714.56
11/25/2009,7718.78,7784.28,7716.36,7756.31
11/26/2009,7795.26,7818.00,7733.75,7739.16
11/27/2009,7614.41,7633.50,7490.91,7490.91
11/30/2009,7582.69,7604.55,7569.24,7582.21
12/1/2009,7615.95,7659.82,7549.01,7649.23
12/2/2009,7715.64,7741.85,7671.99,7677.62
12/3/2009,7733.51,7738.03,7658.51,7684.67
12/4/2009,7685.14,7707.11,7650.77,7650.91
12/7/2009,7704.69,7783.20,7704.69,7775.64
12/8/2009,7802.27,7802.27,7731.01,7768.71
12/9/2009,7747.60,7797.42,7742.92,7797.42
12/10/2009,7822.66,7829.41,7631.06,7677.91
12/11/2009,7709.96,7795.07,7700.76,7795.07
12/14/2009,7793.14,7841.51,7770.20,7819.13
12/15/2009,7838.53,7846.78,7792.56,7807.62
12/16/2009,7801.30,7801.30,7724.58,7751.60
12/17/2009,7804.70,7836.43,7728.88,7742.17
12/18/2009,7690.44,7753.63,7688.00,7753.63
12/21/2009,7797.65,7827.14,7787.27,7787.27
12/22/2009,7850.05,7871.59,7823.34,7856.00
12/23/2009,7892.75,7910.88,7873.22,7901.50
12/24/2009,7935.34,7988.15,7928.09,7963.54
12/25/2009,8007.50,8009.00,7965.37,7972.59
12/28/2009,8007.54,8079.62,8007.54,8057.49
12/29/2009,8088.01,8088.01,8031.49,8053.83
12/30/2009,8078.91,8118.63,8060.33,8112.28
12/31/2009,8155.17,8188.80,8138.58,8188.11
